Sentence Ordering using Recurrent Neural Networks,"['https://www.semanticscholar.org/author/Dragomir-R.-Radev/9215251', 'https://www.semanticscholar.org/author/Honglak-Lee/1697141', 'https://www.semanticscholar.org/author/L.-Logeswaran/2876316']","[{'Publications': '268', 'h-index': '63', 'Citations': '18,061', 'Highly Influential Citations': '1,750'}, {'Publications': '180', 'h-index': '69', 'Citations': '33,160', 'Highly Influential Citations': '3,789'}, {'Publications': '13', 'h-index': '6', 'Citations': '2,326', 'Highly Influential Citations': '238'}]"
Towards an automatic Turing test: Learning to evaluate dialogue responses,"['https://www.semanticscholar.org/author/Yoshua-Bengio/1751762', 'https://www.semanticscholar.org/author/Ryan-Lowe/2054294', 'https://www.semanticscholar.org/author/Iulian-Serban/35224828', 'https://www.semanticscholar.org/author/Michael-Noseworthy/38107789', 'https://www.semanticscholar.org/author/Joelle-Pineau/145134886', 'https://www.semanticscholar.org/author/Nicolas-Angelard-Gontier/1411255298']","[{'Publications': '821', 'h-index': '173', 'Citations': '302,183', 'Highly Influential Citations': '33,380'}, {'Publications': '60', 'h-index': '20', 'Citations': '5,108', 'Highly Influential Citations': '821'}, {'Publications': '38', 'h-index': '16', 'Citations': '7,083', 'Highly Influential Citations': '854'}, {'Publications': '11', 'h-index': '5', 'Citations': '1,105', 'Highly Influential Citations': '124'}, {'Publications': '292', 'h-index': '54', 'Citations': '16,275', 'Highly Influential Citations': '1,693'}, {'Publications': '3', 'h-index': '2', 'Citations': '283', 'Highly Influential Citations': '45'}]"
Inference and Introspection in Deep Generative Models of Sparse Data,"['https://www.semanticscholar.org/author/R.-Krishnan/145253891', 'https://www.semanticscholar.org/author/M.-Hoffman/28552618']","[{'Publications': '12', 'h-index': '7', 'Citations': '934', 'Highly Influential Citations': '196'}, {'Publications': '96', 'h-index': '35', 'Citations': '12,525', 'Highly Influential Citations': '1,702'}]"
Compositional Kernel Machines,"['https://www.semanticscholar.org/author/Robert-Gens/2929739', 'https://www.semanticscholar.org/author/Pedro-M.-Domingos/1740213']","[{'Publications': '10', 'h-index': '6', 'Citations': '715', 'Highly Influential Citations': '111'}, {'Publications': '249', 'h-index': '84', 'Citations': '38,539', 'Highly Influential Citations': '3,342'}]"
Introducing Active Learning for CNN under the light of Variational Inference,"['https://www.semanticscholar.org/author/F.-Precioso/1699175', 'https://www.semanticscholar.org/author/M%C3%A9lanie-Ducoffe/2812151']","[{'Publications': '121', 'h-index': '18', 'Citations': '1,670', 'Highly Influential Citations': '83'}, {'Publications': '17', 'h-index': '7', 'Citations': '2,217', 'Highly Influential Citations': '161'}]"
Adversarial examples for generative models,"['https://www.semanticscholar.org/author/Ian-Fischer/2057616290', 'https://www.semanticscholar.org/author/D.-Song/143711382', 'https://www.semanticscholar.org/author/Jernej-Kos/36426383']","[{'Publications': '12', 'h-index': '6', 'Citations': '246', 'Highly Influential Citations': '17'}, {'Publications': '404', 'h-index': '111', 'Citations': '53,987', 'Highly Influential Citations': '4,848'}, {'Publications': '16', 'h-index': '7', 'Citations': '988', 'Highly Influential Citations': '76'}]"
Hierarchical compositional feature learning,"['https://www.semanticscholar.org/author/M.-L%C3%A1zaro-Gredilla/1388666962', 'https://www.semanticscholar.org/author/D.-George/50021619', 'https://www.semanticscholar.org/author/Y.-Liu/1691635', 'https://www.semanticscholar.org/author/D.-Phoenix/145350027']","[{'Publications': '62', 'h-index': '20', 'Citations': '2,302', 'Highly Influential Citations': '245'}, {'Publications': '50', 'h-index': '13', 'Citations': '1,707', 'Highly Influential Citations': '153'}, {'Publications': '678', 'h-index': '50', 'Citations': '12,200', 'Highly Influential Citations': '615'}, {'Publications': '9', 'h-index': '7', 'Citations': '443', 'Highly Influential Citations': '33'}]"
Unsupervised Perceptual Rewards for Imitation Learning,"['https://www.semanticscholar.org/author/Kelvin-Xu/36303818', 'https://www.semanticscholar.org/author/Sergey-Levine/1736651', 'https://www.semanticscholar.org/author/Pierre-Sermanet/3142556']","[{'Publications': '17', 'h-index': '9', 'Citations': '3,795', 'Highly Influential Citations': '381'}, {'Publications': '434', 'h-index': '100', 'Citations': '45,078', 'Highly Influential Citations': '5,901'}, {'Publications': '47', 'h-index': '21', 'Citations': '33,167', 'Highly Influential Citations': '3,757'}]"
Semi-Supervised Detection of Extreme Weather Events in Large Climate Datasets,"['https://www.semanticscholar.org/author/Evan-Racah/3159503', 'https://www.semanticscholar.org/author/Christopher-Beckham/12757989', 'https://www.semanticscholar.org/author/C.-Pal/1972076', 'https://www.semanticscholar.org/author/Prabhat/1764912', 'https://www.semanticscholar.org/author/Tegan-Maharaj/3422058']","[{'Publications': '28', 'h-index': '12', 'Citations': '680', 'Highly Influential Citations': '42'}, {'Publications': '29', 'h-index': '11', 'Citations': '640', 'Highly Influential Citations': '92'}, {'Publications': '137', 'h-index': '37', 'Citations': '11,181', 'Highly Influential Citations': '975'}, {'Publications': '169', 'h-index': '34', 'Citations': '5,271', 'Highly Influential Citations': '295'}, {'Publications': '21', 'h-index': '9', 'Citations': '1,398', 'Highly Influential Citations': '131'}]"
Progressive Attention Networks for Visual Attribute Prediction,"['https://www.semanticscholar.org/author/Bohyung-Han/40030651', 'https://www.semanticscholar.org/author/Zhe-L.-Lin/145527707', 'https://www.semanticscholar.org/author/P.-H.-Seo/14454974', 'https://www.semanticscholar.org/author/Xiaohui-Shen/1720987', 'https://www.semanticscholar.org/author/Scott-D.-Cohen/145823372']","[{'Publications': '129', 'h-index': '42', 'Citations': '10,005', 'Highly Influential Citations': '1,217'}, {'Publications': '176', 'h-index': '55', 'Citations': '14,589', 'Highly Influential Citations': '2,016'}, {'Publications': '14', 'h-index': '9', 'Citations': '567', 'Highly Influential Citations': '63'}, {'Publications': '109', 'h-index': '47', 'Citations': '9,942', 'Highly Influential Citations': '1,421'}, {'Publications': '91', 'h-index': '31', 'Citations': '4,948', 'Highly Influential Citations': '572'}]"
Fast Adaptation in Generative Models with Generative Matching Networks,"['https://www.semanticscholar.org/author/D.-Vetrov/2492721', 'https://www.semanticscholar.org/author/Sergey-Bartunov/2258504']","[{'Publications': '129', 'h-index': '22', 'Citations': '3,670', 'Highly Influential Citations': '504'}, {'Publications': '18', 'h-index': '10', 'Citations': '1,924', 'Highly Influential Citations': '169'}]"
Classless Association using Neural Networks,"['https://www.semanticscholar.org/author/Federico-Raue/48258541', 'https://www.semanticscholar.org/author/A.-Dengel/145279674', 'https://www.semanticscholar.org/author/M.-Liwicki/1743758', 'https://www.semanticscholar.org/author/Sebastian-Palacio/145491338']","[{'Publications': '28', 'h-index': '5', 'Citations': '359', 'Highly Influential Citations': '29'}, {'Publications': '581', 'h-index': '43', 'Citations': '7,703', 'Highly Influential Citations': '446'}, {'Publications': '280', 'h-index': '34', 'Citations': '6,259', 'Highly Influential Citations': '406'}, {'Publications': '19', 'h-index': '3', 'Citations': '49', 'Highly Influential Citations': '1'}]"
Recurrent Coevolutionary Feature Embedding Processes for Recommendation,"['https://www.semanticscholar.org/author/H.-Dai/2791430', 'https://www.semanticscholar.org/author/Le-Song/1779453', 'https://www.semanticscholar.org/author/Rakshit-S.-Trivedi/3439813', 'https://www.semanticscholar.org/author/Yichen-Wang/2116640426']","[{'Publications': '61', 'h-index': '23', 'Citations': '3,211', 'Highly Influential Citations': '473'}, {'Publications': '247', 'h-index': '60', 'Citations': '13,899', 'Highly Influential Citations': '1,756'}, {'Publications': '26', 'h-index': '13', 'Citations': '993', 'Highly Influential Citations': '166'}, {'Publications': '30', 'h-index': '15', 'Citations': '1,126', 'Highly Influential Citations': '103'}]"
Unsupervised Learning of State Representations for Multiple Tasks,"['https://www.semanticscholar.org/author/O.-Brock/1717724', 'https://www.semanticscholar.org/author/Rico-Jonschkowski/2699042', 'https://www.semanticscholar.org/author/S.-H%C3%B6fer/50814010', 'https://www.semanticscholar.org/author/Antonin-Raffin/51247992', 'https://www.semanticscholar.org/author/F.-Stulp/50707365']","[{'Publications': '271', 'h-index': '47', 'Citations': '8,358', 'Highly Influential Citations': '402'}, {'Publications': '38', 'h-index': '13', 'Citations': '784', 'Highly Influential Citations': '86'}, {'Publications': '40', 'h-index': '11', 'Citations': '488', 'Highly Influential Citations': '20'}, {'Publications': '8', 'h-index': '5', 'Citations': '86', 'Highly Influential Citations': '4'}, {'Publications': '123', 'h-index': '29', 'Citations': '2,653', 'Highly Influential Citations': '131'}]"
A Neural Stochastic Volatility Model,"['https://www.semanticscholar.org/author/Rui-Luo/48846956', 'https://www.semanticscholar.org/author/Weinan-Zhang/2108309275', 'https://www.semanticscholar.org/author/J.-Wang/39811558', 'https://www.semanticscholar.org/author/Xiaojun-Xu/2108880352']","[{'Publications': '18', 'h-index': '6', 'Citations': '369', 'Highly Influential Citations': '43'}, {'Publications': '209', 'h-index': '39', 'Citations': '7,456', 'Highly Influential Citations': '1,082'}, {'Publications': '106', 'h-index': '31', 'Citations': '7,483', 'Highly Influential Citations': '1,068'}, {'Publications': '16', 'h-index': '9', 'Citations': '660', 'Highly Influential Citations': '126'}]"
Playing SNES in the Retro Learning Environment,"['https://www.semanticscholar.org/author/Itay-Hubara/2477463', 'https://www.semanticscholar.org/author/Shai-Rozenberg/40590114', 'https://www.semanticscholar.org/author/Nadav-Bhonker/8523974']","[{'Publications': '24', 'h-index': '13', 'Citations': '4,605', 'Highly Influential Citations': '613'}, {'Publications': '6', 'h-index': '3', 'Citations': '160', 'Highly Influential Citations': '20'}, {'Publications': '6', 'h-index': '2', 'Citations': '22', 'Highly Influential Citations': '3'}]"
Linear Time Complexity Deep Fourier Scattering Network and Extension to Nonlinear Invariants,"['https://www.semanticscholar.org/author/Randall-Balestriero/3201463', 'https://www.semanticscholar.org/author/H.-Glotin/1742496']","[{'Publications': '49', 'h-index': '8', 'Citations': '226', 'Highly Influential Citations': '6'}, {'Publications': '308', 'h-index': '29', 'Citations': '3,061', 'Highly Influential Citations': '128'}]"
Boosting Image Captioning with Attributes,"['https://www.semanticscholar.org/author/Tao-Mei/144025741', 'https://www.semanticscholar.org/author/Ting-Yao/145690248', 'https://www.semanticscholar.org/author/Yehao-Li/3431141', 'https://www.semanticscholar.org/author/Yingwei-Pan/3202968', 'https://www.semanticscholar.org/author/Zhaofan-Qiu/3430743']","[{'Publications': '447', 'h-index': '67', 'Citations': '16,963', 'Highly Influential Citations': '1,535'}, {'Publications': '104', 'h-index': '38', 'Citations': '5,845', 'Highly Influential Citations': '685'}, {'Publications': '26', 'h-index': '12', 'Citations': '1,357', 'Highly Influential Citations': '161'}, {'Publications': '49', 'h-index': '22', 'Citations': '2,707', 'Highly Influential Citations': '291'}, {'Publications': '29', 'h-index': '15', 'Citations': '2,074', 'Highly Influential Citations': '215'}]"
Recursive Regression with Neural Networks: Approximating the HJI PDE Solution,['https://www.semanticscholar.org/author/Vicen%C3%A7-R%C3%BAbies-Royo/7565092'],"[{'Publications': '14', 'h-index': '8', 'Citations': '146', 'Highly Influential Citations': '10'}]"
Deep Unsupervised Clustering with Gaussian Mixture Variational Autoencoders,"['https://www.semanticscholar.org/author/Nat-Dilokthanakul/3393828', 'https://www.semanticscholar.org/author/P.-Mediano/7486237', 'https://www.semanticscholar.org/author/M.-Shanahan/1757629']","[{'Publications': '16', 'h-index': '5', 'Citations': '417', 'Highly Influential Citations': '49'}, {'Publications': '38', 'h-index': '14', 'Citations': '755', 'Highly Influential Citations': '65'}, {'Publications': '172', 'h-index': '43', 'Citations': '7,220', 'Highly Influential Citations': '537'}]"
Significance of Softmax-Based Features over Metric Learning-Based Features,"['https://www.semanticscholar.org/author/Shota-Horiguchi/7180730', 'https://www.semanticscholar.org/author/K.-Aizawa/1712839', 'https://www.semanticscholar.org/author/Daiki-Ikami/11682769']","[{'Publications': '31', 'h-index': '13', 'Citations': '447', 'Highly Influential Citations': '30'}, {'Publications': '710', 'h-index': '42', 'Citations': '7,325', 'Highly Influential Citations': '451'}, {'Publications': '16', 'h-index': '5', 'Citations': '343', 'Highly Influential Citations': '60'}]"
Deep Generalized Canonical Correlation Analysis,"['https://www.semanticscholar.org/author/R.-Arora/144365054', 'https://www.semanticscholar.org/author/Adrian-Benton/145583569', 'https://www.semanticscholar.org/author/Sheng-Zhang/72655349', 'https://www.semanticscholar.org/author/B.-Gujral/2767999', 'https://www.semanticscholar.org/author/Huda-Khayrallah/3115181', 'https://www.semanticscholar.org/author/D.-Reisinger/48560534']","[{'Publications': '90', 'h-index': '27', 'Citations': '3,817', 'Highly Influential Citations': '614'}, {'Publications': '34', 'h-index': '13', 'Citations': '1,266', 'Highly Influential Citations': '82'}, {'Publications': '21', 'h-index': '11', 'Citations': '652', 'Highly Influential Citations': '104'}, {'Publications': '3', 'h-index': '3', 'Citations': '81', 'Highly Influential Citations': '15'}, {'Publications': '27', 'h-index': '12', 'Citations': '570', 'Highly Influential Citations': '68'}, {'Publications': '8', 'h-index': '3', 'Citations': '216', 'Highly Influential Citations': '31'}]"
Learning Recurrent Span Representations for Extractive Question Answering,"['https://www.semanticscholar.org/author/T.-Kwiatkowski/15652489', 'https://www.semanticscholar.org/author/Dipanjan-Das/143790066', 'https://www.semanticscholar.org/author/Ankur-P.-Parikh/144729897', 'https://www.semanticscholar.org/author/Kenton-Lee/2544107']","[{'Publications': '37', 'h-index': '19', 'Citations': '2,835', 'Highly Influential Citations': '378'}, {'Publications': '62', 'h-index': '33', 'Citations': '7,626', 'Highly Influential Citations': '923'}, {'Publications': '43', 'h-index': '23', 'Citations': '2,594', 'Highly Influential Citations': '367'}, {'Publications': '43', 'h-index': '24', 'Citations': '31,151', 'Highly Influential Citations': '8,761'}]"
